Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Date;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Time;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance (kW/m^2) Mean Global Horizontal Irradiance (Solcast weather forecast) Average;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Date;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Time;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance (kW/m^2) Mean Direct Normal Irradiance (Solcast weather forecast) Average;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Date;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Time;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance (kW/m^2) Diffuse Horizontal Irradiance (Solcast weather forecast) Average;(3) Keele University - Solcast weather forecast - Azimuth Date;(3) Keele University - Solcast weather forecast - Azimuth Time;(3) Keele University - Solcast weather forecast - Azimuth(3) Keele University - Solcast weather forecast - Azimuth (°) Azimuth (Solcast weather forecast) Average;(4) Keele University - Solcast weather forecast - Zenith Date;(4) Keele University - Solcast weather forecast - Zenith Time;(4) Keele University - Solcast weather forecast - Zenith(4) Keele University - Solcast weather forecast - Zenith (°) Zenith (Solcast weather forecast) Average;(5) Keele University - Solcast weather forecast - Cloud opacity Date;(5) Keele University - Solcast weather forecast - Cloud opacity Time;(5) Keele University - Solcast weather forecast - Cloud opacity(5) Keele University - Solcast weather forecast - Cloud opacity (%) Cloud opacity (Solcast weather forecast) Average;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Date;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Time;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated(6) Keele University - PV B077 Home Farm 006148 - Energy Generated (kWh) Energy Generated (PV B077 Home Farm 006148);(7) Keele University - Solcast weather forecast - Temperature Date;(7) Keele University - Solcast weather forecast - Temperature Time;(7) Keele University - Solcast weather forecast - Temperature(7) Keele University - Solcast weather forecast - Temperature (°C) Temperature Value (Solcast weather forecast) Average
06/18/2021;6:00:00 am;0.136;06/18/2021;6:00:00 am;0.080;06/18/2021;6:00:00 am;0.115;06/18/2021;6:00:00 am;-70.292;06/18/2021;6:00:00 am;75.333;06/18/2021;6:00:00 am;33.875;06/18/2021;6:00:00 am;0.000;06/18/2021;6:00:00 am;9.625
06/18/2021;7:00:00 am;0.251;06/18/2021;7:00:00 am;0.145;06/18/2021;7:00:00 am;0.192;06/18/2021;7:00:00 am;-81.500;06/18/2021;7:00:00 am;66.625;06/18/2021;7:00:00 am;29.458;06/18/2021;7:00:00 am;0.100;06/18/2021;7:00:00 am;11.000
06/18/2021;8:00:00 am;0.383;06/18/2021;8:00:00 am;0.233;06/18/2021;8:00:00 am;0.257;06/18/2021;8:00:00 am;-93.500;06/18/2021;8:00:00 am;57.625;06/18/2021;8:00:00 am;25.167;06/18/2021;8:00:00 am;0.300;06/18/2021;8:00:00 am;11.708
06/18/2021;9:00:00 am;0.510;06/18/2021;9:00:00 am;0.314;06/18/2021;9:00:00 am;0.302;06/18/2021;9:00:00 am;-106.625;06/18/2021;9:00:00 am;48.625;06/18/2021;9:00:00 am;20.875;06/18/2021;9:00:00 am;0.200;06/18/2021;9:00:00 am;13.417
06/18/2021;10:00:00 am;0.603;06/18/2021;10:00:00 am;0.341;06/18/2021;10:00:00 am;0.344;06/18/2021;10:00:00 am;-122.750;06/18/2021;10:00:00 am;40.542;06/18/2021;10:00:00 am;20.000;06/18/2021;10:00:00 am;0.300;06/18/2021;10:00:00 am;14.417
06/18/2021;11:00:00 am;0.657;06/18/2021;11:00:00 am;0.336;06/18/2021;11:00:00 am;0.380;06/18/2021;11:00:00 am;-142.583;06/18/2021;11:00:00 am;34.250;06/18/2021;11:00:00 am;21.625;06/18/2021;11:00:00 am;0.500;06/18/2021;11:00:00 am;16.208
06/18/2021;12:00:00 pm;0.680;06/18/2021;12:00:00 pm;0.316;06/18/2021;12:00:00 pm;0.407;06/18/2021;12:00:00 pm;-92.625;06/18/2021;12:00:00 pm;30.292;06/18/2021;12:00:00 pm;23.000;06/18/2021;12:00:00 pm;0.800;06/18/2021;12:00:00 pm;17.000
06/18/2021;1:00:00 pm;0.677;06/18/2021;1:00:00 pm;0.317;06/18/2021;1:00:00 pm;0.404;06/18/2021;1:00:00 pm;165.375;06/18/2021;1:00:00 pm;30.417;06/18/2021;1:00:00 pm;23.000;06/18/2021;1:00:00 pm;0.300;06/18/2021;1:00:00 pm;17.000
06/18/2021;2:00:00 pm;0.642;06/18/2021;2:00:00 pm;0.316;06/18/2021;2:00:00 pm;0.382;06/18/2021;2:00:00 pm;140.417;06/18/2021;2:00:00 pm;34.750;06/18/2021;2:00:00 pm;23.000;06/18/2021;2:00:00 pm;0.200;06/18/2021;2:00:00 pm;17.000
06/18/2021;3:00:00 pm;0.539;06/18/2021;3:00:00 pm;0.232;06/18/2021;3:00:00 pm;0.364;06/18/2021;3:00:00 pm;120.958;06/18/2021;3:00:00 pm;41.667;06/18/2021;3:00:00 pm;27.792;06/18/2021;3:00:00 pm;0.200;06/18/2021;3:00:00 pm;17.000
06/18/2021;4:00:00 pm;0.373;06/18/2021;4:00:00 pm;0.088;06/18/2021;4:00:00 pm;0.315;06/18/2021;4:00:00 pm;105.583;06/18/2021;4:00:00 pm;49.667;06/18/2021;4:00:00 pm;40.625;06/18/2021;4:00:00 pm;0.200;06/18/2021;4:00:00 pm;17.000
06/18/2021;5:00:00 pm;0.237;06/18/2021;5:00:00 pm;0.031;06/18/2021;5:00:00 pm;0.220;06/18/2021;5:00:00 pm;92.500;06/18/2021;5:00:00 pm;58.375;06/18/2021;5:00:00 pm;51.417;06/18/2021;5:00:00 pm;0.300;06/18/2021;5:00:00 pm;15.875
06/18/2021;6:00:00 pm;0.167;06/18/2021;6:00:00 pm;0.035;06/18/2021;6:00:00 pm;0.154;06/18/2021;6:00:00 pm;80.500;06/18/2021;6:00:00 pm;67.375;06/18/2021;6:00:00 pm;48.750;06/18/2021;6:00:00 pm;0.300;06/18/2021;6:00:00 pm;14.000
06/18/2021;7:00:00 pm;0.105;06/18/2021;7:00:00 pm;0.048;06/18/2021;7:00:00 pm;0.094;06/18/2021;7:00:00 pm;69.208;06/18/2021;7:00:00 pm;76.375;06/18/2021;7:00:00 pm;41.750;06/18/2021;7:00:00 pm;0.200;06/18/2021;7:00:00 pm;12.583
06/18/2021;8:00:00 pm;0.037;06/18/2021;8:00:00 pm;0.023;06/18/2021;8:00:00 pm;0.032;06/18/2021;8:00:00 pm;57.708;06/18/2021;8:00:00 pm;84.458;06/18/2021;8:00:00 pm;39.000;06/18/2021;8:00:00 pm;0.000;06/18/2021;8:00:00 pm;11.292
06/18/2021;9:00:00 pm;0.002;06/18/2021;9:00:00 pm;0.001;06/18/2021;9:00:00 pm;0.001;06/18/2021;9:00:00 pm;46.292;06/18/2021;9:00:00 pm;91.458;06/18/2021;9:00:00 pm;39.708;06/18/2021;9:00:00 pm;0.000;06/18/2021;9:00:00 pm;11.000
06/18/2021;10:00:00 pm;0.000;06/18/2021;10:00:00 pm;0.000;06/18/2021;10:00:00 pm;0.000;06/18/2021;10:00:00 pm;33.500;06/18/2021;10:00:00 pm;97.042;06/18/2021;10:00:00 pm;39.792;06/18/2021;10:00:00 pm;0.000;06/18/2021;10:00:00 pm;10.792
06/18/2021;11:00:00 pm;0.000;06/18/2021;11:00:00 pm;0.000;06/18/2021;11:00:00 pm;0.000;06/18/2021;11:00:00 pm;20.583;06/18/2021;11:00:00 pm;101.125;06/18/2021;11:00:00 pm;39.000;06/18/2021;11:00:00 pm;0.000;06/18/2021;11:00:00 pm;8.583
06/19/2021;12:00:00 am;0.000;06/19/2021;12:00:00 am;0.000;06/19/2021;12:00:00 am;0.000;06/19/2021;12:00:00 am;6.583;06/19/2021;12:00:00 am;103.208;06/19/2021;12:00:00 am;40.042;06/19/2021;12:00:00 am;0.000;06/19/2021;12:00:00 am;8.625
06/19/2021;1:00:00 am;0.000;06/19/2021;1:00:00 am;0.000;06/19/2021;1:00:00 am;0.000;06/19/2021;1:00:00 am;-7.417;06/19/2021;1:00:00 am;103.083;06/19/2021;1:00:00 am;42.875;06/19/2021;1:00:00 am;0.000;06/19/2021;1:00:00 am;11.000
06/19/2021;2:00:00 am;0.000;06/19/2021;2:00:00 am;0.000;06/19/2021;2:00:00 am;0.000;06/19/2021;2:00:00 am;-21.417;06/19/2021;2:00:00 am;100.875;06/19/2021;2:00:00 am;40.083;06/19/2021;2:00:00 am;0.000;06/19/2021;2:00:00 am;11.000
06/19/2021;3:00:00 am;0.000;06/19/2021;3:00:00 am;0.000;06/19/2021;3:00:00 am;0.000;06/19/2021;3:00:00 am;-34.708;06/19/2021;3:00:00 am;96.958;06/19/2021;3:00:00 am;39.000;06/19/2021;3:00:00 am;0.000;06/19/2021;3:00:00 am;11.000
06/19/2021;4:00:00 am;0.003;06/19/2021;4:00:00 am;0.001;06/19/2021;4:00:00 am;0.003;06/19/2021;4:00:00 am;-47.500;06/19/2021;4:00:00 am;91.042;06/19/2021;4:00:00 am;38.292;06/19/2021;4:00:00 am;0.000;06/19/2021;4:00:00 am;11.000
06/19/2021;5:00:00 am;0.046;06/19/2021;5:00:00 am;0.025;06/19/2021;5:00:00 am;0.041;06/19/2021;5:00:00 am;-58.792;06/19/2021;5:00:00 am;83.333;06/19/2021;5:00:00 am;35.458;06/19/2021;5:00:00 am;0.000;06/19/2021;5:00:00 am;10.500
06/19/2021;6:00:00 am;0.136;06/19/2021;6:00:00 am;0.089;06/19/2021;6:00:00 am;0.112;06/19/2021;6:00:00 am;-70.292;06/19/2021;6:00:00 am;75.333;06/19/2021;6:00:00 am;30.167;06/19/2021;6:00:00 am;0.000;06/19/2021;6:00:00 am;11.000
06/19/2021;7:00:00 am;0.219;06/19/2021;7:00:00 am;0.090;06/19/2021;7:00:00 am;0.184;06/19/2021;7:00:00 am;-81.500;06/19/2021;7:00:00 am;66.625;06/19/2021;7:00:00 am;34.417;06/19/2021;7:00:00 am;0.100;06/19/2021;7:00:00 am;11.000
06/19/2021;8:00:00 am;0.226;06/19/2021;8:00:00 am;0.027;06/19/2021;8:00:00 am;0.212;06/19/2021;8:00:00 am;-93.500;06/19/2021;8:00:00 am;57.625;06/19/2021;8:00:00 am;52.667;06/19/2021;8:00:00 am;0.300;06/19/2021;8:00:00 am;11.708
06/19/2021;9:00:00 am;0.238;06/19/2021;9:00:00 am;0.010;06/19/2021;9:00:00 am;0.230;06/19/2021;9:00:00 am;-106.625;06/19/2021;9:00:00 am;48.625;06/19/2021;9:00:00 am;62.042;06/19/2021;9:00:00 am;0.400;06/19/2021;9:00:00 am;12.417
06/19/2021;10:00:00 am;0.421;06/19/2021;10:00:00 am;0.081;06/19/2021;10:00:00 am;0.358;06/19/2021;10:00:00 am;-122.542;06/19/2021;10:00:00 am;40.542;06/19/2021;10:00:00 am;42.458;06/19/2021;10:00:00 am;0.500;06/19/2021;10:00:00 am;14.000
06/19/2021;11:00:00 am;0.644;06/19/2021;11:00:00 am;0.330;06/19/2021;11:00:00 am;0.369;06/19/2021;11:00:00 am;-142.292;06/19/2021;11:00:00 am;34.250;06/19/2021;11:00:00 am;19.917;06/19/2021;11:00:00 am;0.700;06/19/2021;11:00:00 am;15.625
06/19/2021;12:00:00 pm;0.652;06/19/2021;12:00:00 pm;0.286;06/19/2021;12:00:00 pm;0.405;06/19/2021;12:00:00 pm;-92.625;06/19/2021;12:00:00 pm;30.292;06/19/2021;12:00:00 pm;23.125;06/19/2021;12:00:00 pm;0.900;06/19/2021;12:00:00 pm;17.000
06/19/2021;1:00:00 pm;0.522;06/19/2021;1:00:00 pm;0.097;06/19/2021;1:00:00 pm;0.438;06/19/2021;1:00:00 pm;165.375;06/19/2021;1:00:00 pm;30.417;06/19/2021;1:00:00 pm;38.708;06/19/2021;1:00:00 pm;1.300;06/19/2021;1:00:00 pm;17.000
06/19/2021;2:00:00 pm;0.437;06/19/2021;2:00:00 pm;0.049;06/19/2021;2:00:00 pm;0.397;06/19/2021;2:00:00 pm;140.417;06/19/2021;2:00:00 pm;34.750;06/19/2021;2:00:00 pm;45.708;06/19/2021;2:00:00 pm;1.300;06/19/2021;2:00:00 pm;17.000
06/19/2021;3:00:00 pm;0.413;06/19/2021;3:00:00 pm;0.066;06/19/2021;3:00:00 pm;0.364;06/19/2021;3:00:00 pm;120.958;06/19/2021;3:00:00 pm;41.667;06/19/2021;3:00:00 pm;43.250;06/19/2021;3:00:00 pm;1.100;06/19/2021;3:00:00 pm;17.000
06/19/2021;4:00:00 pm;0.384;06/19/2021;4:00:00 pm;0.102;06/19/2021;4:00:00 pm;0.319;06/19/2021;4:00:00 pm;105.583;06/19/2021;4:00:00 pm;49.667;06/19/2021;4:00:00 pm;37.458;06/19/2021;4:00:00 pm;1.000;06/19/2021;4:00:00 pm;16.792
06/19/2021;5:00:00 pm;0.303;06/19/2021;5:00:00 pm;0.102;06/19/2021;5:00:00 pm;0.249;06/19/2021;5:00:00 pm;92.500;06/19/2021;5:00:00 pm;58.375;06/19/2021;5:00:00 pm;36.042;06/19/2021;5:00:00 pm;0.700;06/19/2021;5:00:00 pm;16.000
06/19/2021;6:00:00 pm;0.178;06/19/2021;6:00:00 pm;0.047;06/19/2021;6:00:00 pm;0.159;06/19/2021;6:00:00 pm;80.500;06/19/2021;6:00:00 pm;67.375;06/19/2021;6:00:00 pm;45.708;06/19/2021;6:00:00 pm;0.400;06/19/2021;6:00:00 pm;14.583
06/19/2021;7:00:00 pm;0.075;06/19/2021;7:00:00 pm;0.014;06/19/2021;7:00:00 pm;0.072;06/19/2021;7:00:00 pm;69.208;06/19/2021;7:00:00 pm;76.375;06/19/2021;7:00:00 pm;57.875;06/19/2021;7:00:00 pm;0.300;06/19/2021;7:00:00 pm;14.000
06/19/2021;8:00:00 pm;0.020;06/19/2021;8:00:00 pm;0.004;06/19/2021;8:00:00 pm;0.020;06/19/2021;8:00:00 pm;58.208;06/19/2021;8:00:00 pm;84.458;06/19/2021;8:00:00 pm;63.625;06/19/2021;8:00:00 pm;0.200;06/19/2021;8:00:00 pm;12.583
06/19/2021;9:00:00 pm;0.001;06/19/2021;9:00:00 pm;0.000;06/19/2021;9:00:00 pm;0.001;06/19/2021;9:00:00 pm;46.500;06/19/2021;9:00:00 pm;91.458;06/19/2021;9:00:00 pm;65.208;06/19/2021;9:00:00 pm;0.100;06/19/2021;9:00:00 pm;12.000
06/19/2021;10:00:00 pm;0.000;06/19/2021;10:00:00 pm;0.000;06/19/2021;10:00:00 pm;0.000;06/19/2021;10:00:00 pm;33.792;06/19/2021;10:00:00 pm;97.042;06/19/2021;10:00:00 pm;66.917;06/19/2021;10:00:00 pm;0.000;06/19/2021;10:00:00 pm;11.292
06/19/2021;11:00:00 pm;0.000;06/19/2021;11:00:00 pm;0.000;06/19/2021;11:00:00 pm;0.000;06/19/2021;11:00:00 pm;20.583;06/19/2021;11:00:00 pm;101.125;06/19/2021;11:00:00 pm;68.708;06/19/2021;11:00:00 pm;0.000;06/19/2021;11:00:00 pm;11.000
06/20/2021;12:00:00 am;0.000;06/20/2021;12:00:00 am;0.000;06/20/2021;12:00:00 am;0.000;06/20/2021;12:00:00 am;6.583;06/20/2021;12:00:00 am;103.208;06/20/2021;12:00:00 am;68.667;06/20/2021;12:00:00 am;0.000;06/20/2021;12:00:00 am;11.000
06/20/2021;1:00:00 am;0.000;06/20/2021;1:00:00 am;0.000;06/20/2021;1:00:00 am;0.000;06/20/2021;1:00:00 am;-7.417;06/20/2021;1:00:00 am;103.083;06/20/2021;1:00:00 am;65.000;06/20/2021;1:00:00 am;0.000;06/20/2021;1:00:00 am;11.000
06/20/2021;2:00:00 am;0.000;06/20/2021;2:00:00 am;0.000;06/20/2021;2:00:00 am;0.000;06/20/2021;2:00:00 am;-21.417;06/20/2021;2:00:00 am;100.875;06/20/2021;2:00:00 am;65.000;06/20/2021;2:00:00 am;0.000;06/20/2021;2:00:00 am;10.292
06/20/2021;3:00:00 am;0.000;06/20/2021;3:00:00 am;0.000;06/20/2021;3:00:00 am;0.000;06/20/2021;3:00:00 am;-34.708;06/20/2021;3:00:00 am;96.958;06/20/2021;3:00:00 am;65.708;06/20/2021;3:00:00 am;0.000;06/20/2021;3:00:00 am;10.000
06/20/2021;4:00:00 am;0.002;06/20/2021;4:00:00 am;0.000;06/20/2021;4:00:00 am;0.002;06/20/2021;4:00:00 am;-47.500;06/20/2021;4:00:00 am;91.042;06/20/2021;4:00:00 am;66.000;06/20/2021;4:00:00 am;0.000;06/20/2021;4:00:00 am;8.583
06/20/2021;5:00:00 am;0.024;06/20/2021;5:00:00 am;0.004;06/20/2021;5:00:00 am;0.023;06/20/2021;5:00:00 am;-58.792;06/20/2021;5:00:00 am;83.333;06/20/2021;5:00:00 am;66.000;06/20/2021;5:00:00 am;0.000;06/20/2021;5:00:00 am;8.000
06/20/2021;6:00:00 am;0.068;06/20/2021;6:00:00 am;0.006;06/20/2021;6:00:00 am;0.067;06/20/2021;6:00:00 am;-70.292;06/20/2021;6:00:00 am;75.333;06/20/2021;6:00:00 am;66.000;06/20/2021;6:00:00 am;0.000;06/20/2021;6:00:00 am;8.000
06/20/2021;7:00:00 am;0.119;06/20/2021;7:00:00 am;0.007;06/20/2021;7:00:00 am;0.116;06/20/2021;7:00:00 am;-81.500;06/20/2021;7:00:00 am;66.625;06/20/2021;7:00:00 am;65.792;06/20/2021;7:00:00 am;0.000;06/20/2021;7:00:00 am;8.000
06/20/2021;8:00:00 am;0.172;06/20/2021;8:00:00 am;0.007;06/20/2021;8:00:00 am;0.167;06/20/2021;8:00:00 am;-93.500;06/20/2021;8:00:00 am;57.625;06/20/2021;8:00:00 am;65.000;06/20/2021;8:00:00 am;0.000;06/20/2021;8:00:00 am;8.000
06/20/2021;9:00:00 am;0.222;06/20/2021;9:00:00 am;0.007;06/20/2021;9:00:00 am;0.216;06/20/2021;9:00:00 am;-106.625;06/20/2021;9:00:00 am;48.625;06/20/2021;9:00:00 am;65.000;06/20/2021;9:00:00 am;0.200;06/20/2021;9:00:00 am;8.000
06/20/2021;10:00:00 am;0.263;06/20/2021;10:00:00 am;0.008;06/20/2021;10:00:00 am;0.257;06/20/2021;10:00:00 am;-122.542;06/20/2021;10:00:00 am;40.542;06/20/2021;10:00:00 am;65.000;06/20/2021;10:00:00 am;0.300;06/20/2021;10:00:00 am;8.000
06/20/2021;11:00:00 am;0.292;06/20/2021;11:00:00 am;0.008;06/20/2021;11:00:00 am;0.285;06/20/2021;11:00:00 am;-142.292;06/20/2021;11:00:00 am;34.250;06/20/2021;11:00:00 am;65.000;06/20/2021;11:00:00 am;0.300;06/20/2021;11:00:00 am;8.000
06/20/2021;12:00:00 pm;0.305;06/20/2021;12:00:00 pm;0.008;06/20/2021;12:00:00 pm;0.298;06/20/2021;12:00:00 pm;-92.125;06/20/2021;12:00:00 pm;30.292;06/20/2021;12:00:00 pm;65.000;06/20/2021;12:00:00 pm;0.700;06/20/2021;12:00:00 pm;8.000
06/20/2021;1:00:00 pm;0.300;06/20/2021;1:00:00 pm;0.008;06/20/2021;1:00:00 pm;0.293;06/20/2021;1:00:00 pm;165.375;06/20/2021;1:00:00 pm;30.417;06/20/2021;1:00:00 pm;65.208;06/20/2021;1:00:00 pm;0.400;06/20/2021;1:00:00 pm;9.417
06/20/2021;2:00:00 pm;0.278;06/20/2021;2:00:00 pm;0.007;06/20/2021;2:00:00 pm;0.272;06/20/2021;2:00:00 pm;140.417;06/20/2021;2:00:00 pm;34.750;06/20/2021;2:00:00 pm;66.000;06/20/2021;2:00:00 pm;0.200;06/20/2021;2:00:00 pm;10.000
06/20/2021;3:00:00 pm;0.243;06/20/2021;3:00:00 pm;0.007;06/20/2021;3:00:00 pm;0.239;06/20/2021;3:00:00 pm;120.958;06/20/2021;3:00:00 pm;41.667;06/20/2021;3:00:00 pm;66.708;06/20/2021;3:00:00 pm;0.400;06/20/2021;3:00:00 pm;10.000
06/20/2021;4:00:00 pm;0.200;06/20/2021;4:00:00 pm;0.006;06/20/2021;4:00:00 pm;0.196;06/20/2021;4:00:00 pm;105.583;06/20/2021;4:00:00 pm;49.667;06/20/2021;4:00:00 pm;67.708;06/20/2021;4:00:00 pm;0.700;06/20/2021;4:00:00 pm;10.000
06/20/2021;5:00:00 pm;0.152;06/20/2021;5:00:00 pm;0.006;06/20/2021;5:00:00 pm;0.149;06/20/2021;5:00:00 pm;92.500;06/20/2021;5:00:00 pm;58.375;06/20/2021;5:00:00 pm;68.000;06/20/2021;5:00:00 pm;0.700;06/20/2021;5:00:00 pm;9.583
06/20/2021;6:00:00 pm;0.103;06/20/2021;6:00:00 pm;0.006;06/20/2021;6:00:00 pm;0.101;06/20/2021;6:00:00 pm;80.500;06/20/2021;6:00:00 pm;67.375;06/20/2021;6:00:00 pm;68.708;06/20/2021;6:00:00 pm;0.200;06/20/2021;6:00:00 pm;8.000
06/20/2021;7:00:00 pm;0.057;06/20/2021;7:00:00 pm;0.004;06/20/2021;7:00:00 pm;0.055;06/20/2021;7:00:00 pm;69.208;06/20/2021;7:00:00 pm;75.875;06/20/2021;7:00:00 pm;68.292;06/20/2021;7:00:00 pm;0.200;06/20/2021;7:00:00 pm;8.000
06/20/2021;8:00:00 pm;0.019;06/20/2021;8:00:00 pm;0.001;06/20/2021;8:00:00 pm;0.018;06/20/2021;8:00:00 pm;58.208;06/20/2021;8:00:00 pm;84.458;06/20/2021;8:00:00 pm;68.000;06/20/2021;8:00:00 pm;0.100;06/20/2021;8:00:00 pm;8.000
06/20/2021;9:00:00 pm;0.001;06/20/2021;9:00:00 pm;0.000;06/20/2021;9:00:00 pm;0.001;06/20/2021;9:00:00 pm;46.500;06/20/2021;9:00:00 pm;91.458;06/20/2021;9:00:00 pm;67.292;06/20/2021;9:00:00 pm;0.000;06/20/2021;9:00:00 pm;8.000
06/20/2021;10:00:00 pm;0.000;06/20/2021;10:00:00 pm;0.000;06/20/2021;10:00:00 pm;0.000;06/20/2021;10:00:00 pm;33.792;06/20/2021;10:00:00 pm;97.042;06/20/2021;10:00:00 pm;66.792;06/20/2021;10:00:00 pm;0.000;06/20/2021;10:00:00 pm;8.000
06/20/2021;11:00:00 pm;0.000;06/20/2021;11:00:00 pm;0.000;06/20/2021;11:00:00 pm;0.000;06/20/2021;11:00:00 pm;20.583;06/20/2021;11:00:00 pm;101.125;06/20/2021;11:00:00 pm;66.000;06/20/2021;11:00:00 pm;0.000;06/20/2021;11:00:00 pm;8.000
06/21/2021;12:00:00 am;0.000;06/21/2021;12:00:00 am;0.000;06/21/2021;12:00:00 am;0.000;06/21/2021;12:00:00 am;6.583;06/21/2021;12:00:00 am;103.208;06/21/2021;12:00:00 am;65.583;06/21/2021;12:00:00 am;0.000;06/21/2021;12:00:00 am;8.417
06/21/2021;1:00:00 am;0.000;06/21/2021;1:00:00 am;0.000;06/21/2021;1:00:00 am;0.000;06/21/2021;1:00:00 am;-7.417;06/21/2021;1:00:00 am;103.083;06/21/2021;1:00:00 am;64.000;06/21/2021;1:00:00 am;0.000;06/21/2021;1:00:00 am;10.000
06/21/2021;2:00:00 am;0.000;06/21/2021;2:00:00 am;0.000;06/21/2021;2:00:00 am;0.000;06/21/2021;2:00:00 am;-21.417;06/21/2021;2:00:00 am;100.875;06/21/2021;2:00:00 am;64.000;06/21/2021;2:00:00 am;0.000;06/21/2021;2:00:00 am;10.000
06/21/2021;3:00:00 am;0.000;06/21/2021;3:00:00 am;0.000;06/21/2021;3:00:00 am;0.000;06/21/2021;3:00:00 am;-34.708;06/21/2021;3:00:00 am;96.958;06/21/2021;3:00:00 am;64.208;06/21/2021;3:00:00 am;0.000;06/21/2021;3:00:00 am;10.000
06/21/2021;4:00:00 am;0.002;06/21/2021;4:00:00 am;0.000;06/21/2021;4:00:00 am;0.002;06/21/2021;4:00:00 am;-47.500;06/21/2021;4:00:00 am;91.042;06/21/2021;4:00:00 am;65.000;06/21/2021;4:00:00 am;0.000;06/21/2021;4:00:00 am;8.583
06/21/2021;5:00:00 am;0.023;06/21/2021;5:00:00 am;0.004;06/21/2021;5:00:00 am;0.022;06/21/2021;5:00:00 am;-58.792;06/21/2021;5:00:00 am;83.333;06/21/2021;5:00:00 am;65.208;06/21/2021;5:00:00 am;0.000;06/21/2021;5:00:00 am;8.000
06/21/2021;6:00:00 am;0.064;06/21/2021;6:00:00 am;0.006;06/21/2021;6:00:00 am;0.062;06/21/2021;6:00:00 am;-70.292;06/21/2021;6:00:00 am;75.333;06/21/2021;6:00:00 am;66.000;06/21/2021;6:00:00 am;0.000;06/21/2021;6:00:00 am;8.000
06/21/2021;7:00:00 am;0.110;06/21/2021;7:00:00 am;0.005;06/21/2021;7:00:00 am;0.108;06/21/2021;7:00:00 am;-81.500;06/21/2021;7:00:00 am;66.625;06/21/2021;7:00:00 am;66.917;06/21/2021;7:00:00 am;0.100;06/21/2021;7:00:00 am;8.000
06/21/2021;8:00:00 am;0.153;06/21/2021;8:00:00 am;0.005;06/21/2021;8:00:00 am;0.150;06/21/2021;8:00:00 am;-93.500;06/21/2021;8:00:00 am;57.625;06/21/2021;8:00:00 am;68.208;06/21/2021;8:00:00 am;0.300;06/21/2021;8:00:00 am;8.000
06/21/2021;9:00:00 am;0.194;06/21/2021;9:00:00 am;0.004;06/21/2021;9:00:00 am;0.190;06/21/2021;9:00:00 am;-106.417;06/21/2021;9:00:00 am;48.625;06/21/2021;9:00:00 am;68.792;06/21/2021;9:00:00 am;0.600;06/21/2021;9:00:00 am;8.417
06/21/2021;10:00:00 am;0.234;06/21/2021;10:00:00 am;0.005;06/21/2021;10:00:00 am;0.229;06/21/2021;10:00:00 am;-122.250;06/21/2021;10:00:00 am;40.542;06/21/2021;10:00:00 am;68.208;06/21/2021;10:00:00 am;0.800;06/21/2021;10:00:00 am;10.208
06/21/2021;11:00:00 am;0.232;06/21/2021;11:00:00 am;0.004;06/21/2021;11:00:00 am;0.229;06/21/2021;11:00:00 am;-142.292;06/21/2021;11:00:00 am;34.250;06/21/2021;11:00:00 am;71.458;06/21/2021;11:00:00 am;1.400;06/21/2021;11:00:00 am;11.000
06/21/2021;12:00:00 pm;0.151;06/21/2021;12:00:00 pm;0.001;06/21/2021;12:00:00 pm;0.150;06/21/2021;12:00:00 pm;-92.125;06/21/2021;12:00:00 pm;30.292;06/21/2021;12:00:00 pm;82.417;06/21/2021;12:00:00 pm;1.700;06/21/2021;12:00:00 pm;12.125
06/21/2021;1:00:00 pm;0.086;06/21/2021;1:00:00 pm;0.000;06/21/2021;1:00:00 pm;0.086;06/21/2021;1:00:00 pm;165.375;06/21/2021;1:00:00 pm;30.417;06/21/2021;1:00:00 pm;90.000;06/21/2021;1:00:00 pm;1.600;06/21/2021;1:00:00 pm;14.000
06/21/2021;2:00:00 pm;0.081;06/21/2021;2:00:00 pm;0.000;06/21/2021;2:00:00 pm;0.081;06/21/2021;2:00:00 pm;140.917;06/21/2021;2:00:00 pm;34.750;06/21/2021;2:00:00 pm;90.000;06/21/2021;2:00:00 pm;1.100;06/21/2021;2:00:00 pm;14.000
06/21/2021;3:00:00 pm;0.073;06/21/2021;3:00:00 pm;0.000;06/21/2021;3:00:00 pm;0.073;06/21/2021;3:00:00 pm;120.958;06/21/2021;3:00:00 pm;41.667;06/21/2021;3:00:00 pm;90.000;06/21/2021;3:00:00 pm;0.500;06/21/2021;3:00:00 pm;14.000
