ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period,Unnamed: 0
0,0,0,0,0,0,0,0,14,98,-71,54,2021-09-11T05:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,14,93,-77,54,2021-09-11T05:30:00.0000000Z,PT30M,
3,6,1,0,0,0,12,3,12,89,-83,52,2021-09-11T06:00:00.0000000Z,PT30M,
24,50,7,1,6,0,96,23,14,85,-89,52,2021-09-11T06:30:00.0000000Z,PT30M,
54,112,16,2,14,0,257,51,14,80,-95,52,2021-09-11T07:00:00.0000000Z,PT30M,
91,179,29,5,22,0,385,86,14,76,-101,50,2021-09-11T07:30:00.0000000Z,PT30M,
132,246,47,8,27,1,400,123,14,71,-107,48,2021-09-11T08:00:00.0000000Z,PT30M,
174,314,68,13,35,3,470,160,14,67,-114,46,2021-09-11T08:30:00.0000000Z,PT30M,
213,374,85,18,41,2,497,194,16,63,-121,45,2021-09-11T09:00:00.0000000Z,PT30M,
251,433,104,22,44,2,516,228,16,59,-128,44,2021-09-11T09:30:00.0000000Z,PT30M,
281,481,118,25,45,2,543,255,17,56,-136,45,2021-09-11T10:00:00.0000000Z,PT30M,
306,515,129,28,46,2,519,278,17,53,-145,45,2021-09-11T10:30:00.0000000Z,PT30M,
315,535,125,25,41,2,495,289,18,51,-154,47,2021-09-11T11:00:00.0000000Z,PT30M,
319,546,130,23,36,2,451,296,18,49,-163,49,2021-09-11T11:30:00.0000000Z,PT30M,
317,538,125,21,31,1,386,296,18,48,-173,50,2021-09-11T12:00:00.0000000Z,PT30M,
318,541,127,21,31,1,394,297,18,48,177,50,2021-09-11T12:30:00.0000000Z,PT30M,
323,549,131,24,37,2,458,299,18,49,167,49,2021-09-11T13:00:00.0000000Z,PT30M,
331,554,137,30,47,2,527,301,18,50,157,46,2021-09-11T13:30:00.0000000Z,PT30M,
337,559,152,39,64,3,644,297,18,52,148,42,2021-09-11T14:00:00.0000000Z,PT30M,
330,536,152,48,83,3,714,281,17,55,139,39,2021-09-11T14:30:00.0000000Z,PT30M,
304,493,140,47,89,5,721,256,17,58,131,38,2021-09-11T15:00:00.0000000Z,PT30M,
270,434,122,44,94,4,720,226,17,62,124,37,2021-09-11T15:30:00.0000000Z,PT30M,
228,369,100,34,81,4,629,194,17,65,117,38,2021-09-11T16:00:00.0000000Z,PT30M,
174,297,71,22,64,3,626,152,16,70,110,41,2021-09-11T16:30:00.0000000Z,PT30M,
129,222,49,14,54,4,530,114,14,74,103,41,2021-09-11T17:00:00.0000000Z,PT30M,
84,149,29,7,36,0,385,76,14,78,97,43,2021-09-11T17:30:00.0000000Z,PT30M,
43,79,14,3,22,0,212,40,14,83,91,44,2021-09-11T18:00:00.0000000Z,PT30M,
11,22,3,1,6,0,29,10,14,87,85,45,2021-09-11T18:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,92,79,50,2021-09-11T19:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,96,73,55,2021-09-11T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,101,67,59,2021-09-11T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,105,60,62,2021-09-11T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,108,54,66,2021-09-11T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,112,47,68,2021-09-11T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,115,39,68,2021-09-11T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,118,32,68,2021-09-11T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,120,23,67,2021-09-11T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,121,15,68,2021-09-11T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,6,69,2021-09-12T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,-3,68,2021-09-12T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,-12,67,2021-09-12T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,120,-20,66,2021-09-12T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,118,-28,65,2021-09-12T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,116,-36,63,2021-09-12T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,113,-44,62,2021-09-12T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,110,-51,61,2021-09-12T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,106,-58,61,2021-09-12T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,102,-65,61,2021-09-12T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,98,-71,61,2021-09-12T05:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,94,-77,61,2021-09-12T05:30:00.0000000Z,PT30M,
1,4,0,0,0,0,6,1,10,89,-83,62,2021-09-12T06:00:00.0000000Z,PT30M,
18,47,2,0,1,0,80,18,11,85,-89,62,2021-09-12T06:30:00.0000000Z,PT30M,
43,108,5,1,7,0,231,41,11,80,-95,60,2021-09-12T07:00:00.0000000Z,PT30M,
75,177,13,2,12,0,376,72,11,76,-101,58,2021-09-12T07:30:00.0000000Z,PT30M,
113,249,22,5,15,0,422,108,12,71,-107,54,2021-09-12T08:00:00.0000000Z,PT30M,
152,320,34,8,20,0,507,144,12,67,-114,52,2021-09-12T08:30:00.0000000Z,PT30M,
192,383,48,11,25,0,548,181,12,63,-121,50,2021-09-12T09:00:00.0000000Z,PT30M,
227,443,56,15,31,0,613,211,12,60,-128,49,2021-09-12T09:30:00.0000000Z,PT30M,
259,492,71,19,34,0,602,240,14,56,-136,48,2021-09-12T10:00:00.0000000Z,PT30M,
287,534,79,22,38,0,615,264,14,53,-145,47,2021-09-12T10:30:00.0000000Z,PT30M,
302,565,89,23,38,1,626,278,14,51,-154,47,2021-09-12T11:00:00.0000000Z,PT30M,
314,578,95,24,36,2,593,290,14,49,-163,47,2021-09-12T11:30:00.0000000Z,PT30M,
319,583,99,24,37,2,601,294,16,49,-173,47,2021-09-12T12:00:00.0000000Z,PT30M,
324,587,99,26,39,1,584,297,16,48,177,47,2021-09-12T12:30:00.0000000Z,PT30M,
318,588,98,25,39,2,630,292,16,49,167,47,2021-09-12T13:00:00.0000000Z,PT30M,
316,574,98,28,44,2,631,288,16,50,157,45,2021-09-12T13:30:00.0000000Z,PT30M,
308,545,100,30,50,2,620,277,16,52,148,43,2021-09-12T14:00:00.0000000Z,PT30M,
290,505,92,31,54,2,598,258,16,55,139,42,2021-09-12T14:30:00.0000000Z,PT30M,
256,451,82,25,48,2,563,231,14,58,131,43,2021-09-12T15:00:00.0000000Z,PT30M,
217,391,63,20,43,1,521,196,14,62,124,44,2021-09-12T15:30:00.0000000Z,PT30M,
170,324,47,13,33,0,466,157,14,66,117,47,2021-09-12T16:00:00.0000000Z,PT30M,
125,253,29,8,23,0,396,117,14,70,110,50,2021-09-12T16:30:00.0000000Z,PT30M,
83,181,17,4,15,0,294,79,12,74,104,53,2021-09-12T17:00:00.0000000Z,PT30M,
47,112,8,2,10,0,204,45,12,79,97,57,2021-09-12T17:30:00.0000000Z,PT30M,
21,54,3,1,6,0,71,20,12,83,91,59,2021-09-12T18:00:00.0000000Z,PT30M,
5,14,1,0,0,0,6,5,12,88,85,60,2021-09-12T18:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,92,79,63,2021-09-12T19:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,97,73,65,2021-09-12T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,101,67,66,2021-09-12T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,105,61,68,2021-09-12T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,109,54,71,2021-09-12T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,112,47,72,2021-09-12T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,115,39,72,2021-09-12T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,118,32,72,2021-09-12T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,120,23,72,2021-09-12T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,15,71,2021-09-12T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,6,71,2021-09-13T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,-3,70,2021-09-13T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,-12,69,2021-09-13T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,121,-20,67,2021-09-13T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,119,-29,65,2021-09-13T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,116,-37,63,2021-09-13T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,113,-44,61,2021-09-13T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,110,-51,60,2021-09-13T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,106,-58,60,2021-09-13T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,102,-65,60,2021-09-13T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,98,-71,60,2021-09-13T05:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,94,-77,60,2021-09-13T05:30:00.0000000Z,PT30M,
1,2,0,0,0,0,3,1,10,90,-83,60,2021-09-13T06:00:00.0000000Z,PT30M,
17,43,1,0,1,0,59,16,10,85,-89,60,2021-09-13T06:30:00.0000000Z,PT30M,
43,103,3,1,7,0,259,42,11,81,-95,58,2021-09-13T07:00:00.0000000Z,PT30M,
77,174,5,3,13,0,360,74,11,76,-101,55,2021-09-13T07:30:00.0000000Z,PT30M,
120,249,7,7,22,0,488,113,12,72,-108,51,2021-09-13T08:00:00.0000000Z,PT30M,
164,322,13,11,28,0,517,153,12,67,-114,48,2021-09-13T08:30:00.0000000Z,PT30M,
207,391,20,16,38,0,633,190,12,64,-121,46,2021-09-13T09:00:00.0000000Z,PT30M,
243,453,28,20,41,0,658,223,12,60,-129,46,2021-09-13T09:30:00.0000000Z,PT30M,
272,508,34,23,43,0,704,249,12,57,-137,46,2021-09-13T10:00:00.0000000Z,PT30M,
297,553,40,26,45,0,721,271,12,54,-145,46,2021-09-13T10:30:00.0000000Z,PT30M,
314,590,44,26,41,0,712,288,12,51,-154,46,2021-09-13T11:00:00.0000000Z,PT30M,
325,614,46,27,43,0,744,297,12,50,-164,46,2021-09-13T11:30:00.0000000Z,PT30M,
326,628,50,26,40,0,748,300,12,49,-173,47,2021-09-13T12:00:00.0000000Z,PT30M,
327,629,48,26,40,0,756,301,12,49,177,47,2021-09-13T12:30:00.0000000Z,PT30M,
320,620,43,25,39,0,729,295,12,49,167,48,2021-09-13T13:00:00.0000000Z,PT30M,
309,598,37,24,39,0,744,284,12,51,157,48,2021-09-13T13:30:00.0000000Z,PT30M,
291,566,31,23,38,0,729,268,12,53,148,48,2021-09-13T14:00:00.0000000Z,PT30M,
264,523,27,20,36,0,710,244,12,56,140,49,2021-09-13T14:30:00.0000000Z,PT30M,
233,470,22,16,32,0,682,216,12,59,131,50,2021-09-13T15:00:00.0000000Z,PT30M,
200,410,17,13,27,0,624,187,12,62,124,51,2021-09-13T15:30:00.0000000Z,PT30M,
163,343,12,9,23,0,578,153,12,66,117,52,2021-09-13T16:00:00.0000000Z,PT30M,
123,271,8,6,19,0,494,117,12,70,110,54,2021-09-13T16:30:00.0000000Z,PT30M,
84,197,6,4,14,0,451,80,12,75,104,57,2021-09-13T17:00:00.0000000Z,PT30M,
50,125,4,2,10,0,299,48,12,79,98,59,2021-09-13T17:30:00.0000000Z,PT30M,
23,59,2,1,6,0,129,22,12,84,91,60,2021-09-13T18:00:00.0000000Z,PT30M,
5,12,0,0,0,0,24,5,11,88,86,61,2021-09-13T18:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,93,80,62,2021-09-13T19:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,97,73,63,2021-09-13T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,101,67,64,2021-09-13T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,105,61,65,2021-09-13T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,109,54,66,2021-09-13T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,113,47,67,2021-09-13T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,116,39,66,2021-09-13T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,118,32,66,2021-09-13T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,120,23,66,2021-09-13T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,15,66,2021-09-13T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,123,6,66,2021-09-14T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,123,-3,66,2021-09-14T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,122,-12,66,2021-09-14T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,121,-21,66,2021-09-14T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,119,-29,67,2021-09-14T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,117,-37,67,2021-09-14T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,114,-45,68,2021-09-14T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,110,-52,68,2021-09-14T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,107,-59,69,2021-09-14T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,103,-65,69,2021-09-14T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,9,99,-71,70,2021-09-14T05:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,10,94,-78,70,2021-09-14T05:30:00.0000000Z,PT30M,
0,1,0,0,0,0,0,0,10,90,-84,70,2021-09-14T06:00:00.0000000Z,PT30M,
11,40,1,0,0,0,47,11,10,85,-90,71,2021-09-14T06:30:00.0000000Z,PT30M,
27,99,3,0,1,0,224,27,11,81,-96,72,2021-09-14T07:00:00.0000000Z,PT30M,
49,168,5,1,4,0,320,48,11,76,-102,70,2021-09-14T07:30:00.0000000Z,PT30M,
73,240,7,1,3,0,436,72,11,72,-108,69,2021-09-14T08:00:00.0000000Z,PT30M,
100,308,9,2,5,0,509,98,12,68,-115,68,2021-09-14T08:30:00.0000000Z,PT30M,
125,371,11,2,6,0,542,123,12,64,-122,67,2021-09-14T09:00:00.0000000Z,PT30M,
146,426,12,3,6,0,541,143,12,60,-129,66,2021-09-14T09:30:00.0000000Z,PT30M,
187,293,108,6,12,2,104,180,11,57,-137,60,2021-09-14T10:00:00.0000000Z,PT30M,
178,367,66,4,8,0,160,174,11,54,-145,66,2021-09-14T10:30:00.0000000Z,PT30M,
180,453,80,4,6,0,308,176,11,52,-154,68,2021-09-14T11:00:00.0000000Z,PT30M,
204,428,71,5,8,0,202,199,12,50,-164,65,2021-09-14T11:30:00.0000000Z,PT30M,
176,400,50,3,5,0,130,173,12,49,-173,71,2021-09-14T12:00:00.0000000Z,PT30M,
194,391,46,4,6,0,109,190,12,49,177,68,2021-09-14T12:30:00.0000000Z,PT30M,
202,398,37,5,7,0,121,198,12,50,167,66,2021-09-14T13:00:00.0000000Z,PT30M,
200,411,24,5,8,0,162,195,12,51,157,65,2021-09-14T13:30:00.0000000Z,PT30M,
205,411,35,6,10,0,207,199,12,53,148,62,2021-09-14T14:00:00.0000000Z,PT30M,
199,394,39,7,12,0,248,192,12,56,140,60,2021-09-14T14:30:00.0000000Z,PT30M,
185,367,41,7,14,0,273,177,12,59,132,59,2021-09-14T15:00:00.0000000Z,PT30M,
161,328,36,6,14,0,304,155,12,63,124,59,2021-09-14T15:30:00.0000000Z,PT30M,
132,277,29,5,13,0,291,127,12,67,117,60,2021-09-14T16:00:00.0000000Z,PT30M,
102,223,21,3,10,0,274,99,12,71,110,61,2021-09-14T16:30:00.0000000Z,PT30M,
70,165,14,2,8,0,232,68,12,75,104,63,2021-09-14T17:00:00.0000000Z,PT30M,
47,111,9,1,8,0,191,45,12,79,98,62,2021-09-14T17:30:00.0000000Z,PT30M,
23,57,4,1,6,0,105,22,12,84,92,59,2021-09-14T18:00:00.0000000Z,PT30M,
4,11,1,0,0,0,20,4,12,88,86,58,2021-09-14T18:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,93,80,59,2021-09-14T19:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,97,74,60,2021-09-14T19:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,102,67,61,2021-09-14T20:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,106,61,62,2021-09-14T20:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,110,54,63,2021-09-14T21:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,113,47,63,2021-09-14T21:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,116,40,62,2021-09-14T22:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,119,32,60,2021-09-14T22:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,121,23,58,2021-09-14T23:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,122,15,57,2021-09-14T23:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,12,123,6,56,2021-09-15T00:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,123,-3,53,2021-09-15T00:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,123,-12,49,2021-09-15T01:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,121,-21,47,2021-09-15T01:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,119,-29,44,2021-09-15T02:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,117,-37,42,2021-09-15T02:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,114,-45,40,2021-09-15T03:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,111,-52,38,2021-09-15T03:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,107,-59,38,2021-09-15T04:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,103,-65,38,2021-09-15T04:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,99,-72,37,2021-09-15T05:00:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,94,-78,37,2021-09-15T05:30:00.0000000Z,PT30M,
0,0,0,0,0,0,0,0,11,90,-84,38,2021-09-15T06:00:00.0000000Z,PT30M,
25,42,2,2,13,0,88,23,11,86,-90,38,2021-09-15T06:30:00.0000000Z,PT30M,
66,105,7,7,42,0,265,59,12,81,-96,36,2021-09-15T07:00:00.0000000Z,PT30M,
111,176,13,15,67,0,453,95,12,77,-102,36,2021-09-15T07:30:00.0000000Z,PT30M,
157,250,20,22,72,0,491,135,12,72,-108,36,2021-09-15T08:00:00.0000000Z,PT30M,
207,322,28,35,94,0,579,172,12,68,-115,35,2021-09-15T08:30:00.0000000Z,PT30M,
261,390,41,53,122,0,629,207,12,64,-122,32,2021-09-15T09:00:00.0000000Z,PT30M,
304,451,48,65,130,0,650,239,12,60,-129,32,2021-09-15T09:30:00.0000000Z,PT30M,
258,340,192,25,47,13,165,232,14,57,-137,47,2021-09-15T10:00:00.0000000Z,PT30M,
408,463,353,135,234,147,429,272,16,54,-146,22,2021-09-15T10:30:00.0000000Z,PT30M,0.0
452,551,345,179,293,98,645,273,16,52,-155,20,2021-09-15T11:00:00.0000000Z,PT30M,1.0
494,577,383,232,365,117,650,261,17,50,-164,16,2021-09-15T11:30:00.0000000Z,PT30M,2.0
478,590,387,189,295,120,656,289,18,50,-174,20,2021-09-15T12:00:00.0000000Z,PT30M,3.0
466,607,332,162,252,52,707,304,18,50,177,23,2021-09-15T12:30:00.0000000Z,PT30M,4.0
462,602,249,157,244,16,710,305,19,50,167,23,2021-09-15T13:00:00.0000000Z,PT30M,5.0
437,587,199,137,221,7,724,299,19,52,157,25,2021-09-15T13:30:00.0000000Z,PT30M,6.0
433,558,188,156,263,8,720,277,19,54,148,22,2021-09-15T14:00:00.0000000Z,PT30M,7.0
413,514,174,166,297,7,692,247,19,56,140,19,2021-09-15T14:30:00.0000000Z,PT30M,8.0
376,465,158,151,294,8,668,225,19,59,132,19,2021-09-15T15:00:00.0000000Z,PT30M,9.0
326,405,135,129,285,7,656,197,19,63,124,19,2021-09-15T15:30:00.0000000Z,PT30M,10.0
269,339,109,97,249,7,617,171,19,67,117,20,2021-09-15T16:00:00.0000000Z,PT30M,11.0
209,268,78,65,199,5,547,143,18,71,110,21,2021-09-15T16:30:00.0000000Z,PT30M,12.0
152,194,54,41,160,4,428,110,18,75,104,21,2021-09-15T17:00:00.0000000Z,PT30M,13.0
92,122,29,19,112,3,363,72,17,80,98,24,2021-09-15T17:30:00.0000000Z,PT30M,14.0
39,56,12,5,29,0,106,34,14,84,92,28,2021-09-15T18:00:00.0000000Z,PT30M,15.0
4,7,1,0,4,0,12,4,14,89,86,30,2021-09-15T18:30:00.0000000Z,PT30M,16.0
0,0,0,0,0,0,0,0,12,93,80,30,2021-09-15T19:00:00.0000000Z,PT30M,17.0
0,0,0,0,0,0,0,0,12,98,74,31,2021-09-15T19:30:00.0000000Z,PT30M,18.0
0,0,0,0,0,0,0,0,12,102,67,33,2021-09-15T20:00:00.0000000Z,PT30M,19.0
0,0,0,0,0,0,0,0,12,106,61,36,2021-09-15T20:30:00.0000000Z,PT30M,20.0
0,0,0,0,0,0,0,0,14,110,54,40,2021-09-15T21:00:00.0000000Z,PT30M,21.0
0,0,0,0,0,0,0,0,14,113,47,41,2021-09-15T21:30:00.0000000Z,PT30M,22.0
0,0,0,0,0,0,0,0,14,116,40,41,2021-09-15T22:00:00.0000000Z,PT30M,23.0
0,0,0,0,0,0,0,0,14,119,32,41,2021-09-15T22:30:00.0000000Z,PT30M,24.0
0,0,0,0,0,0,0,0,14,121,23,40,2021-09-15T23:00:00.0000000Z,PT30M,25.0
0,0,0,0,0,0,0,0,12,123,15,40,2021-09-15T23:30:00.0000000Z,PT30M,26.0
0,0,0,0,0,0,0,0,12,124,6,40,2021-09-16T00:00:00.0000000Z,PT30M,27.0
0,0,0,0,0,0,0,0,12,124,-3,39,2021-09-16T00:30:00.0000000Z,PT30M,28.0
0,0,0,0,0,0,0,0,11,123,-12,36,2021-09-16T01:00:00.0000000Z,PT30M,29.0
0,0,0,0,0,0,0,0,11,122,-21,35,2021-09-16T01:30:00.0000000Z,PT30M,30.0
0,0,0,0,0,0,0,0,11,120,-29,35,2021-09-16T02:00:00.0000000Z,PT30M,31.0
0,0,0,0,0,0,0,0,11,117,-37,35,2021-09-16T02:30:00.0000000Z,PT30M,32.0
0,0,0,0,0,0,0,0,10,114,-45,36,2021-09-16T03:00:00.0000000Z,PT30M,33.0
0,0,0,0,0,0,0,0,10,111,-52,37,2021-09-16T03:30:00.0000000Z,PT30M,34.0
0,0,0,0,0,0,0,0,10,107,-59,38,2021-09-16T04:00:00.0000000Z,PT30M,35.0
0,0,0,0,0,0,0,0,10,103,-66,38,2021-09-16T04:30:00.0000000Z,PT30M,36.0
0,0,0,0,0,0,0,0,10,99,-72,38,2021-09-16T05:00:00.0000000Z,PT30M,37.0
0,0,0,0,0,0,0,0,10,95,-78,39,2021-09-16T05:30:00.0000000Z,PT30M,38.0
0,0,0,0,0,0,0,0,10,90,-84,41,2021-09-16T06:00:00.0000000Z,PT30M,39.0
23,40,5,1,8,0,76,21,11,86,-90,42,2021-09-16T06:30:00.0000000Z,PT30M,40.0
57,102,12,4,24,0,241,53,12,81,-96,43,2021-09-16T07:00:00.0000000Z,PT30M,41.0
99,174,24,8,40,0,436,90,12,77,-102,42,2021-09-16T07:30:00.0000000Z,PT30M,42.0
148,249,41,15,51,0,488,132,14,72,-109,40,2021-09-16T08:00:00.0000000Z,PT30M,43.0
196,321,59,24,66,1,574,171,14,68,-115,38,2021-09-16T08:30:00.0000000Z,PT30M,44.0
243,390,77,34,78,1,629,208,14,64,-122,37,2021-09-16T09:00:00.0000000Z,PT30M,45.0
284,451,95,44,92,2,705,239,16,61,-130,37,2021-09-16T09:30:00.0000000Z,PT30M,46.0
319,507,111,50,92,2,699,269,17,57,-138,37,2021-09-16T10:00:00.0000000Z,PT30M,47.0
350,552,122,60,104,2,757,290,17,55,-146,36,2021-09-16T10:30:00.0000000Z,PT30M,48.0
371,587,136,61,99,2,739,309,18,52,-155,36,2021-09-16T11:00:00.0000000Z,PT30M,49.0
389,611,141,68,108,2,771,320,18,51,-164,36,2021-09-16T11:30:00.0000000Z,PT30M,50.0
400,625,150,71,111,2,775,328,19,50,-174,36,2021-09-16T12:00:00.0000000Z,PT30M,51.0
406,625,157,77,120,3,776,328,19,50,176,35,2021-09-16T12:30:00.0000000Z,PT30M,52.0
410,613,167,89,142,3,782,320,19,51,167,33,2021-09-16T13:00:00.0000000Z,PT30M,53.0
410,589,170,102,166,5,754,308,20,52,157,30,2021-09-16T13:30:00.0000000Z,PT30M,54.0
403,555,176,117,199,6,734,286,20,54,148,27,2021-09-16T14:00:00.0000000Z,PT30M,55.0
384,511,170,126,233,7,729,257,20,57,140,24,2021-09-16T14:30:00.0000000Z,PT30M,56.0
348,457,154,116,232,8,690,232,20,60,132,23,2021-09-16T15:00:00.0000000Z,PT30M,57.0
306,397,135,99,220,8,623,207,20,63,124,22,2021-09-16T15:30:00.0000000Z,PT30M,58.0
258,331,111,83,213,8,581,174,20,67,117,21,2021-09-16T16:00:00.0000000Z,PT30M,59.0
201,260,84,58,179,6,504,142,19,71,111,22,2021-09-16T16:30:00.0000000Z,PT30M,60.0
145,187,57,41,171,5,467,104,19,76,104,21,2021-09-16T17:00:00.0000000Z,PT30M,61.0
88,116,32,19,109,6,316,69,17,80,98,23,2021-09-16T17:30:00.0000000Z,PT30M,62.0
36,51,12,4,28,0,112,31,16,85,92,29,2021-09-16T18:00:00.0000000Z,PT30M,63.0
3,5,1,0,1,0,12,3,16,89,86,35,2021-09-16T18:30:00.0000000Z,PT30M,64.0
0,0,0,0,0,0,0,0,14,94,80,44,2021-09-16T19:00:00.0000000Z,PT30M,65.0
0,0,0,0,0,0,0,0,14,98,74,49,2021-09-16T19:30:00.0000000Z,PT30M,66.0
0,0,0,0,0,0,0,0,14,102,68,50,2021-09-16T20:00:00.0000000Z,PT30M,67.0
0,0,0,0,0,0,0,0,14,106,61,51,2021-09-16T20:30:00.0000000Z,PT30M,68.0
0,0,0,0,0,0,0,0,12,110,54,54,2021-09-16T21:00:00.0000000Z,PT30M,69.0
0,0,0,0,0,0,0,0,12,114,47,55,2021-09-16T21:30:00.0000000Z,PT30M,70.0
0,0,0,0,0,0,0,0,12,117,40,54,2021-09-16T22:00:00.0000000Z,PT30M,71.0
0,0,0,0,0,0,0,0,12,120,32,53,2021-09-16T22:30:00.0000000Z,PT30M,72.0
0,0,0,0,0,0,0,0,12,122,23,53,2021-09-16T23:00:00.0000000Z,PT30M,73.0
