PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ghi,Zenith
2020-12-18T13:00:00Z,2020-12-18T12:00:00Z,PT60M,12.3,174,78.4,39,0,39,77
2020-12-18T14:00:00Z,2020-12-18T13:00:00Z,PT60M,12.4,160,67.3,48,0,48,79
2020-12-18T15:00:00Z,2020-12-18T14:00:00Z,PT60M,12.5,147,36.7,52,0,52,83
2020-12-18T16:00:00Z,2020-12-18T15:00:00Z,PT60M,12.2,134,90.1,3,0,3,88
2020-12-18T17:00:00Z,2020-12-18T16:00:00Z,PT60M,12.1,123,96.9,0,0,0,95
2020-12-18T18:00:00Z,2020-12-18T17:00:00Z,PT60M,12.1,111,96.6,0,0,0,103
2020-12-18T19:00:00Z,2020-12-18T18:00:00Z,PT60M,11.9,100,97.0,0,0,0,112
2020-12-18T20:00:00Z,2020-12-18T19:00:00Z,PT60M,11.7,88,96.9,0,0,0,121
2020-12-18T21:00:00Z,2020-12-18T20:00:00Z,PT60M,11.5,75,90.7,0,0,0,130
2020-12-18T22:00:00Z,2020-12-18T21:00:00Z,PT60M,11.3,60,92.1,0,0,0,138
2020-12-18T23:00:00Z,2020-12-18T22:00:00Z,PT60M,11.3,40,96.0,0,0,0,145
2020-12-19T00:00:00Z,2020-12-18T23:00:00Z,PT60M,11.2,16,96.9,0,0,0,149
2020-12-19T01:00:00Z,2020-12-19T00:00:00Z,PT60M,11.1,-11,90.4,0,0,0,150
2020-12-19T02:00:00Z,2020-12-19T01:00:00Z,PT60M,10.9,-36,86.6,0,0,0,146
2020-12-19T03:00:00Z,2020-12-19T02:00:00Z,PT60M,10.6,-57,96.1,0,0,0,140
2020-12-19T04:00:00Z,2020-12-19T03:00:00Z,PT60M,10.2,-73,84.0,0,0,0,132
2020-12-19T05:00:00Z,2020-12-19T04:00:00Z,PT60M,9.6,-86,93.9,0,0,0,123
2020-12-19T06:00:00Z,2020-12-19T05:00:00Z,PT60M,9.3,-98,95.4,0,0,0,114
2020-12-19T07:00:00Z,2020-12-19T06:00:00Z,PT60M,9.0,-109,47.4,0,0,0,105
2020-12-19T08:00:00Z,2020-12-19T07:00:00Z,PT60M,8.5,-120,36.1,0,0,0,97
2020-12-19T09:00:00Z,2020-12-19T08:00:00Z,PT60M,8.2,-132,50.8,5,14,7,90
2020-12-19T10:00:00Z,2020-12-19T09:00:00Z,PT60M,8.4,-145,1.1,38,276,71,84
2020-12-19T11:00:00Z,2020-12-19T10:00:00Z,PT60M,8.9,-158,38.6,68,106,88,79
2020-12-19T12:00:00Z,2020-12-19T11:00:00Z,PT60M,9.1,-172,42.7,88,77,104,77
2020-12-19T13:00:00Z,2020-12-19T12:00:00Z,PT60M,9.2,174,8.5,64,482,175,77
2020-12-19T14:00:00Z,2020-12-19T13:00:00Z,PT60M,9.1,160,6.0,68,381,145,79
2020-12-19T15:00:00Z,2020-12-19T14:00:00Z,PT60M,8.7,147,7.6,46,248,81,83
2020-12-19T16:00:00Z,2020-12-19T15:00:00Z,PT60M,8.0,134,73.0,7,0,7,88
2020-12-19T17:00:00Z,2020-12-19T16:00:00Z,PT60M,7.5,123,66.1,0,0,0,95
2020-12-19T18:00:00Z,2020-12-19T17:00:00Z,PT60M,7.4,111,22.1,0,0,0,103
2020-12-19T19:00:00Z,2020-12-19T18:00:00Z,PT60M,7.0,100,33.8,0,0,0,112
2020-12-19T20:00:00Z,2020-12-19T19:00:00Z,PT60M,6.7,88,50.4,0,0,0,121
2020-12-19T21:00:00Z,2020-12-19T20:00:00Z,PT60M,6.5,75,46.6,0,0,0,130
2020-12-19T22:00:00Z,2020-12-19T21:00:00Z,PT60M,6.5,60,12.1,0,0,0,138
2020-12-19T23:00:00Z,2020-12-19T22:00:00Z,PT60M,6.4,41,56.6,0,0,0,145
2020-12-20T00:00:00Z,2020-12-19T23:00:00Z,PT60M,6.0,16,41.9,0,0,0,149
2020-12-20T01:00:00Z,2020-12-20T00:00:00Z,PT60M,5.7,-11,0.0,0,0,0,150
2020-12-20T02:00:00Z,2020-12-20T01:00:00Z,PT60M,5.5,-36,1.5,0,0,0,146
2020-12-20T03:00:00Z,2020-12-20T02:00:00Z,PT60M,5.4,-56,41.3,0,0,0,140
2020-12-20T04:00:00Z,2020-12-20T03:00:00Z,PT60M,5.3,-72,45.7,0,0,0,132
2020-12-20T05:00:00Z,2020-12-20T04:00:00Z,PT60M,5.3,-86,62.4,0,0,0,123
2020-12-20T06:00:00Z,2020-12-20T05:00:00Z,PT60M,5.2,-98,43.1,0,0,0,114
2020-12-20T07:00:00Z,2020-12-20T06:00:00Z,PT60M,5.1,-109,35.0,0,0,0,105
2020-12-20T08:00:00Z,2020-12-20T07:00:00Z,PT60M,5.1,-120,19.4,0,0,0,97
2020-12-20T09:00:00Z,2020-12-20T08:00:00Z,PT60M,5.0,-132,9.7,7,13,8,90
2020-12-20T10:00:00Z,2020-12-20T09:00:00Z,PT60M,5.1,-144,10.9,47,83,56,84
2020-12-20T11:00:00Z,2020-12-20T10:00:00Z,PT60M,5.9,-158,17.7,81,146,108,79
2020-12-20T12:00:00Z,2020-12-20T11:00:00Z,PT60M,6.7,-171,61.2,66,0,66,77
2020-12-20T13:00:00Z,2020-12-20T12:00:00Z,PT60M,7.2,174,68.0,58,0,58,77
2020-12-20T14:00:00Z,2020-12-20T13:00:00Z,PT60M,7.4,160,50.9,75,1,75,79
2020-12-20T15:00:00Z,2020-12-20T14:00:00Z,PT60M,7.0,147,7.6,51,224,80,83
2020-12-20T16:00:00Z,2020-12-20T15:00:00Z,PT60M,6.1,135,3.9,12,58,17,88
2020-12-20T17:00:00Z,2020-12-20T16:00:00Z,PT60M,5.2,123,15.1,0,0,0,95
2020-12-20T18:00:00Z,2020-12-20T17:00:00Z,PT60M,4.7,111,5.8,0,0,0,103
2020-12-20T19:00:00Z,2020-12-20T18:00:00Z,PT60M,4.4,100,4.3,0,0,0,112
2020-12-20T20:00:00Z,2020-12-20T19:00:00Z,PT60M,4.1,88,0.0,0,0,0,121
2020-12-20T21:00:00Z,2020-12-20T20:00:00Z,PT60M,3.9,75,2.7,0,0,0,130
2020-12-20T22:00:00Z,2020-12-20T21:00:00Z,PT60M,3.7,60,24.7,0,0,0,138
2020-12-20T23:00:00Z,2020-12-20T22:00:00Z,PT60M,3.6,41,41.6,0,0,0,145
2020-12-21T00:00:00Z,2020-12-20T23:00:00Z,PT60M,3.4,16,60.3,0,0,0,149
2020-12-21T01:00:00Z,2020-12-21T00:00:00Z,PT60M,3.4,-11,80.8,0,0,0,150
2020-12-21T02:00:00Z,2020-12-21T01:00:00Z,PT60M,3.6,-36,84.5,0,0,0,146
2020-12-21T03:00:00Z,2020-12-21T02:00:00Z,PT60M,3.6,-56,80.6,0,0,0,140
2020-12-21T04:00:00Z,2020-12-21T03:00:00Z,PT60M,3.8,-72,71.9,0,0,0,132
2020-12-21T05:00:00Z,2020-12-21T04:00:00Z,PT60M,4.3,-86,83.0,0,0,0,123
2020-12-21T06:00:00Z,2020-12-21T05:00:00Z,PT60M,5.1,-98,94.8,0,0,0,114
2020-12-21T07:00:00Z,2020-12-21T06:00:00Z,PT60M,5.6,-109,95.1,0,0,0,105
2020-12-21T08:00:00Z,2020-12-21T07:00:00Z,PT60M,6.1,-120,96.5,0,0,0,97
2020-12-21T09:00:00Z,2020-12-21T08:00:00Z,PT60M,6.8,-132,90.5,1,0,1,90
2020-12-21T10:00:00Z,2020-12-21T09:00:00Z,PT60M,7.3,-144,75.4,18,0,18,84
2020-12-21T11:00:00Z,2020-12-21T10:00:00Z,PT60M,7.6,-158,79.6,28,0,28,79
2020-12-21T12:00:00Z,2020-12-21T11:00:00Z,PT60M,7.9,-171,86.5,25,0,25,77
2020-12-21T13:00:00Z,2020-12-21T12:00:00Z,PT60M,8.5,175,77.2,42,0,42,77
2020-12-21T14:00:00Z,2020-12-21T13:00:00Z,PT60M,9.3,161,77.8,33,0,33,79
2020-12-21T15:00:00Z,2020-12-21T14:00:00Z,PT60M,9.9,147,54.8,36,0,36,83
2020-12-21T16:00:00Z,2020-12-21T15:00:00Z,PT60M,10.3,135,86.6,4,0,4,88
2020-12-21T17:00:00Z,2020-12-21T16:00:00Z,PT60M,10.9,123,85.1,0,0,0,95
2020-12-21T18:00:00Z,2020-12-21T17:00:00Z,PT60M,11.1,111,74.1,0,0,0,103
2020-12-21T19:00:00Z,2020-12-21T18:00:00Z,PT60M,10.9,100,77.6,0,0,0,112
2020-12-21T20:00:00Z,2020-12-21T19:00:00Z,PT60M,10.8,89,72.9,0,0,0,121
2020-12-21T21:00:00Z,2020-12-21T20:00:00Z,PT60M,10.6,76,96.2,0,0,0,130
2020-12-21T22:00:00Z,2020-12-21T21:00:00Z,PT60M,10.4,60,77.4,0,0,0,138
2020-12-21T23:00:00Z,2020-12-21T22:00:00Z,PT60M,9.4,41,62.6,0,0,0,145
2020-12-22T00:00:00Z,2020-12-21T23:00:00Z,PT60M,8.4,17,64.0,0,0,0,149
2020-12-22T01:00:00Z,2020-12-22T00:00:00Z,PT60M,8.0,-10,45.4,0,0,0,150
2020-12-22T02:00:00Z,2020-12-22T01:00:00Z,PT60M,7.6,-36,48.2,0,0,0,146
2020-12-22T03:00:00Z,2020-12-22T02:00:00Z,PT60M,7.1,-56,32.9,0,0,0,140
2020-12-22T04:00:00Z,2020-12-22T03:00:00Z,PT60M,6.4,-72,28.2,0,0,0,132
2020-12-22T05:00:00Z,2020-12-22T04:00:00Z,PT60M,5.6,-86,34.3,0,0,0,123
2020-12-22T06:00:00Z,2020-12-22T05:00:00Z,PT60M,4.7,-98,42.2,0,0,0,114
2020-12-22T07:00:00Z,2020-12-22T06:00:00Z,PT60M,4.1,-109,22.6,0,0,0,105
2020-12-22T08:00:00Z,2020-12-22T07:00:00Z,PT60M,3.7,-120,21.6,0,0,0,97
2020-12-22T09:00:00Z,2020-12-22T08:00:00Z,PT60M,3.7,-132,27.3,5,21,7,90
2020-12-22T10:00:00Z,2020-12-22T09:00:00Z,PT60M,4.2,-144,8.2,40,278,71,84
2020-12-22T11:00:00Z,2020-12-22T10:00:00Z,PT60M,5.0,-157,13.8,73,317,130,79
2020-12-22T12:00:00Z,2020-12-22T11:00:00Z,PT60M,5.7,-171,45.9,106,0,106,77
2020-12-22T13:00:00Z,2020-12-22T12:00:00Z,PT60M,6.0,175,52.3,96,0,96,77
2020-12-22T14:00:00Z,2020-12-22T13:00:00Z,PT60M,6.0,161,52.6,78,0,78,79
